id	filename	md5	size	state
ded08db2-5868-4423-bf7f-2a988fc7a474	5772ed26-e300-459b-96ee-fd4aaf9dc7f1.rna_seq.augmented_star_gene_counts.tsv	e89cb3e48c130ce9f95e6f096570796e	4242849	released
35b844f9-d209-4cee-90a1-db34dddb2cf8	9bb1fa8e-96b6-42b6-a349-3f7fdf9c095c.rna_seq.augmented_star_gene_counts.tsv	e8a587615b94b5991f5cad09855de4da	4237375	released
8a8eac40-545f-4d0a-8da5-5c9d21d43637	48b6f184-9167-4878-8e63-221eeb1fb184.rna_seq.augmented_star_gene_counts.tsv	b6834f5ee86aedfa4dba503eeed460dc	4195487	released
fa6b09ba-8342-4a27-b7b2-030325cc851c	716861cc-8ea1-4670-804c-f9fb1964d44b.rna_seq.augmented_star_gene_counts.tsv	c73189259174ba9c2b1706d92f74d76f	4249208	released
febc3e29-383d-43a3-bdc9-68998d0d05e5	7133a006-a002-4748-b59f-b531878ab4b5.rna_seq.augmented_star_gene_counts.tsv	795a52405c7c8c780008d479a6b204c9	4235599	released
d18fb4cd-b9a1-4b41-9945-6a5f85e49557	d2fbd6d0-30c3-4a7f-8aaf-3ed2dc28ca7f.rna_seq.augmented_star_gene_counts.tsv	5fddbb64c02ff21efc3317fd5cda51d5	4239737	released
7ee838c7-0dc3-4858-b9f2-de1da107c141	7dfcbdec-4dea-4486-9502-3b0f482b82b4.rna_seq.augmented_star_gene_counts.tsv	779daa4f2601eb05a41c348d2669b44f	4248945	released
fb506e86-b1b1-4118-b07a-2e9f67597144	c1b56c49-0daa-4d12-a2ef-db2c6f6e12c6.rna_seq.augmented_star_gene_counts.tsv	5aea66dea32ca9ff4e70c3f558c8388a	4237771	released
1b20bd1e-95de-4a14-9245-e92523e1f307	8c2873db-5e99-4c10-81f9-3100d95aeff9.rna_seq.augmented_star_gene_counts.tsv	adff30cdbbfcdefdb21f0b80ffb58544	4249999	released
85aeb4e1-f786-42eb-a720-3b5b0a726aed	29799f67-3cd9-45f3-b214-298f919632c6.rna_seq.augmented_star_gene_counts.tsv	c414a7eab1b1858a599c0368f241fded	4217783	released
b1c42fbb-018d-4267-bb1e-4b34470f84d5	b7d0b30b-5faa-4ca0-aa58-28715449175a.rna_seq.augmented_star_gene_counts.tsv	e26156a4e4a481d6522233d7059cd2a7	4236558	released
4c5577ca-14b6-40d5-b6c6-0fb4e7bdb069	8e7f9cd6-c6db-4c80-a148-f1ff78994c9b.rna_seq.augmented_star_gene_counts.tsv	e6b850216960076aa799ed8a234d7223	4230835	released
acbf1568-66b7-4648-8445-6f38a85abe29	187766dc-0ffa-4245-9976-644ca1d93b65.rna_seq.augmented_star_gene_counts.tsv	183d49168bb6801ae26cdd62fc1b3915	4251303	released
