id	filename	md5	size	state
4b881bd7-355b-4b47-8c00-41734f8e01d2	36cd2f44-687f-4894-a41d-5d01ee45de7c.rna_seq.augmented_star_gene_counts.tsv	73f44722ff870f40a2a40121687210bb	4255418	released
cbe040e0-9ed9-4af4-a177-392a0b63a40b	b7638728-f287-4ec3-a3c7-a78b1f8825e0.rna_seq.augmented_star_gene_counts.tsv	25a2bb74f5b49555ab17a0e6b346fb36	4237168	released
726754a2-6158-4eae-a2ce-5f880d33823e	e941ade9-6e68-481f-ab7d-1d520dc8830d.rna_seq.augmented_star_gene_counts.tsv	8ad6443a4fbf0a8a62e5fb5f1caea429	4246434	released
d782f777-5651-47a6-bbb3-4d871a6b3a27	cd7a8848-af76-46b6-ad93-86dea30bea04.rna_seq.augmented_star_gene_counts.tsv	a7ded4625471d4c8da6dcccc772b823d	4254522	released
307fc027-0530-452b-8fa9-d46f7fc73d0e	9cc9f5b7-bbbb-4d3b-8d98-9bf4425a214b.rna_seq.augmented_star_gene_counts.tsv	25c62ef245b078dc980f9cc9c4844bdf	4239266	released
edf83523-a278-4657-88f9-230494fae0b9	cee42193-cd5a-45c0-9563-1dc461a6974c.rna_seq.augmented_star_gene_counts.tsv	2a82c605bc042f7c648b427e57965a51	4255547	released
2b5b6593-4fe2-4c8a-92c6-5bd5a6c26320	0416ba1c-a9d5-4e25-a95b-7cb73bfeeb65.rna_seq.augmented_star_gene_counts.tsv	ce4e2504eb6c38ede5747e6defb75908	4253460	released
b81e79c9-7f6d-498c-9591-2b7e8b3bc466	33da1573-ffd0-41e0-a3fa-65c08b86d8e3.rna_seq.augmented_star_gene_counts.tsv	ef99befaf4e76998c644f77c9ed41aaa	4250636	released
54813ceb-f5c7-4c62-8b0a-047145bb6bae	470b4dea-6773-4a43-8c72-0ca82fbab681.rna_seq.augmented_star_gene_counts.tsv	daf165ea9b2c6078d7734fc8df2f614b	4263713	released
255d2ed8-2b59-486a-bfe2-0ba938b9aeb6	274f9dc8-eac5-4a19-8e22-f3af2201f50f.rna_seq.augmented_star_gene_counts.tsv	ce5ee4f6f74a6a35aee57857c5d71bd9	4235343	released
ee7ecfb9-1ec5-4553-ba37-19c2b5f0da0f	8da80836-efa4-4ee0-9809-02459a4cf833.rna_seq.augmented_star_gene_counts.tsv	e8d1eb99482edebebe8601c0c89384dc	4246014	released
ba6dfcd5-be76-481f-9e8e-19421cf23695	11da21cd-5029-491e-b7a1-d6f4d9306f3e.rna_seq.augmented_star_gene_counts.tsv	2e536c0b171b14dbac612c31ba2da6bc	4254134	released
6304f098-1ae4-4c6c-93c7-ac5b15b307a7	fb231a6f-eb93-4dce-b4cd-9f06bbe05911.rna_seq.augmented_star_gene_counts.tsv	246d85e697ccfd6a7d1246bd608279f9	4242820	released
37faaa8d-fcc6-4feb-beae-cfe8155b03c2	ed302602-af2b-400c-9210-af5dd4ca01f5.rna_seq.augmented_star_gene_counts.tsv	4d2aeeba253b10a5c9e071c35ef12ae7	4245781	released
213b2ef0-57cb-4fa3-9d56-2bda451006c9	5f580a37-a7b6-495f-b2a0-aea58c4d303a.rna_seq.augmented_star_gene_counts.tsv	185b0af5a48b09be44da0589a9ce59a6	4249459	released
44c858ac-1ce0-491a-aef5-979224aa09f5	144cc9bb-bd29-4986-89a7-5855168dac8e.rna_seq.augmented_star_gene_counts.tsv	b0f0565c1241c71c59ef841b045f2a0d	4228675	released
